0.0	2.44314885115
1.008	2.73149206349
2.009	1.68737662338
3.209	1.19590666667
4.269	1.63202264151
5.27	1.33963636364
6.28	2.06365148515
7.289	2.2670049554
8.29	2.37683916084
9.3	2.8515009901
10.479	2.15237319763
11.48	2.4208031968
12.519	1.91690471607
13.689	2.21271111111
14.699	1.86982178218
15.779	0.951874074074
16.799	0.654494117647
17.821	0.214168297456
18.869	0.135755725191
19.889	0.150211764706
20.93	0.336414985591
22.0	0.122736448598
23.01	1.52782574257
24.011	1.57378621379
25.03	1.22480863592
26.031	1.57436163836
27.04	1.29414469772
28.061	1.34714985309
29.071	1.08356435644
30.08	0.997621407334
31.09	1.04022178218
32.211	0.930476360393
33.221	0.585124752475
34.24	0.1718390579
35.28	0.168369230769
36.3	0.214588235294
37.691	0.102280373832
38.701	0.476768316832
39.711	1.04057029703
40.851	1.31134736842
41.861	2.35193663366
42.892	2.00083802134
43.918	2.19996101365
45.071	1.90855854293
46.072	2.705998002
47.073	3.219004995
48.082	2.5446580773
49.083	2.94274525475
50.092	2.08123686819
51.093	1.68832767233
52.102	1.48465411298
53.103	1.59496503497
54.112	1.67146878097
55.113	2.40808791209
56.122	3.09862438057
57.132	2.36838019802
58.133	2.62393606394
59.134	2.18706093906
60.142	2.33013492063
61.143	2.91558041958
62.153	2.8892039604
63.164	2.3936379822
64.295	2.58749425287
65.973	1.80006674613
67.973	1.389544
69.973	1.48414
71.984	1.28707707608
72.985	2.7114005994
73.993	2.59057142857
74.994	2.10296903097
76.243	2.05281665332
77.244	3.01752647353
80.004	0.167904347826
81.104	2.59383272727
82.184	2.61291851852
84.014	1.80399125683
85.015	2.62393606394
88.044	0.53333509409
89.045	2.76606593407
90.054	0.632602576809
91.064	2.11295049505
92.065	1.6025014985
93.975	0.957160209424
94.985	2.50303366337
95.995	2.03614257426
97.975	0.815983838384
99.985	1.28197412935
101.965	1.06340606061
102.975	2.25381386139
103.976	0.630057942058
106.035	0.607654201068
107.966	0.711966856551
109.975	0.692352414136
112.006	0.727121614968
114.056	0.530009756098
115.987	0.594009321595
117.966	0.570461849419
118.977	1.69951335312
120.236	0.177658459095
121.986	1.02079085714
123.976	0.913423115578
125.987	0.914335156638
128.057	0.634566183575
129.987	0.692679792746
131.967	1.13734949495
137.498	0.267224010125
138.518	0.375529411765
139.578	0.671094339623
140.618	0.926030769231
141.619	1.21532067932
142.62	3.30454345654
143.639	3.36790578999
144.649	2.71263366337
145.65	3.6403996004
146.66	3.27162772277
150.019	0.968447752307
151.02	3.45484915085
153.949	1.06678047115
154.95	2.72116683317
155.97	1.71959215686
158.02	1.6818497561
159.97	1.22196512821
161.96	1.20210251256
163.95	1.27275979899
165.96	1.75174925373
167.14	3.89451525424
168.141	5.04014385614
169.142	4.0954965035
170.17	1.6733540856
171.96	1.50235530726
174.021	1.37067054828
175.962	1.44648737764
177.951	1.53404927099
183.531	0.57024516129
184.571	0.4104
185.581	0.704316831683
186.591	0.780166336634
187.601	1.29056633663
188.721	2.53047857143
189.733	4.00086166008
190.782	3.85322402288
191.951	1.41619161677
195.511	0.811478651685
196.512	2.11008191808
197.961	1.18700345066
203.475	0.103194776931
204.485	0.390083168317
205.486	0.489222777223
208.226	0.100767883212
209.246	1.03345098039
210.266	0.232784313725
211.955	0.197669626998
212.976	0.730593535749
213.977	0.532627372627
216.036	0.331586206897
221.591	0.127929432943
222.651	0.361358490566
223.682	0.432791464597
224.821	0.495360842845
225.832	0.695074183976
227.312	0.326454054054
229.302	0.277193969849
230.342	0.473538461538
231.362	0.201678431373
232.372	0.325069306931
233.392	0.354070588235
234.493	0.11829972752
235.504	0.281448071217
236.532	0.17033463035
237.552	0.107239215686
238.553	1.58529470529
239.554	1.73247552448
240.563	2.3211258672
241.564	1.97701498501
242.573	1.98184340932
243.574	1.91328671329
244.576	1.9110259481
245.614	2.08817726397
246.623	2.07287215064
247.654	1.98948593598
248.664	2.07897029703
249.674	2.05010693069
250.678	2.05456573705
251.683	2.05587263682
252.775	1.63701098901
253.855	1.97357777778
255.024	1.79651668092
256.034	1.93756831683
257.043	2.22692566898
258.045	2.00360878244
259.046	2.05693506494
260.054	2.06338888889
261.056	2.00300998004
262.057	2.10491108891
263.075	2.49411394892
264.084	2.24060257681
265.104	2.5536
266.115	2.64128189911
267.124	1.71628939544
268.274	1.80059826087
269.275	2.23034565435
270.286	1.81616617211
271.364	2.02043784787
272.365	2.60206993007
273.366	2.06912287712
274.385	2.06124435721
275.396	2.00821364985
282.268	0.372322467986
283.291	2.01121407625
284.378	1.98670101196
287.119	0.269840204305
289.108	0.499973856209
291.118	0.225030845771
293.109	0.232952285284
295.119	0.231211940299
297.119	0.233528
299.119	0.24272
301.109	0.257407035176
303.119	0.262686567164
305.119	0.229392
307.11	0.271851330989
309.11	0.231508
311.11	0.448204
313.13	0.245976237624
317.11	0.133328643216
319.181	0.273993239981
321.17	0.277208647562
323.111	0.312259659969
329.321	0.10598647343
330.331	0.379247524752
331.382	0.526424357755
332.392	0.733322772277
333.402	0.888118811881
335.112	0.240191812865
337.122	0.39104079602
339.152	0.391732019704
345.679	0.112794239314
346.698	0.375897939156
347.709	0.559454005935
348.739	0.664458252427
349.74	0.97830969031
350.741	1.27541258741
351.749	1.40033333333
353.16	0.53877817151
355.169	0.230988551518
357.18	0.260491297862
359.139	0.399979581419
361.17	0.360007877893
363.17	0.289548
365.18	0.278909452736
367.17	0.26679798995
369.17	0.307756
371.171	0.283710144928
373.421	0.286407111111
379.152	0.114265573198
380.172	0.3648
381.221	0.489464251668
382.222	0.696271728272
383.291	0.313504209542
385.131	0.307965217391
387.182	0.273552413457
389.142	0.251975510204
391.212	0.220970048309
392.222	0.357576237624
393.232	0.471865346535
394.233	0.592551448551
396.293	0.211009708738
398.243	0.224578461538
399.253	0.836625742574
400.254	0.106533466533
402.323	0.545140647656
403.393	0.698257943925
404.394	0.597066933067
405.504	0.464742342342
408.914	0.147432258065
410.904	0.252804020101
412.974	0.248247342995
414.894	0.3088375
416.854	0.319942857143
418.904	0.24631804878
420.934	0.264697536946
422.885	0.27203280369
424.915	0.354025615764
426.865	0.319975384615
428.915	0.243266341463
430.905	0.259240201005
432.961	0.223536964981
434.856	0.225789973615
436.946	0.196195215311
438.856	0.463643979058
440.916	0.23560776699
442.876	0.254159183673
444.917	0.233771680549
446.916	0.250257128564
448.897	0.457255931348
450.897	0.212724
451.932	0.317217391304
452.989	0.158963103122
454.008	0.483297350343
455.137	0.488538529672
456.157	0.965976470588
457.857	0.181501176471
459.907	0.308011707317
461.977	0.25202705314
462.978	0.911744255744
465.233	0.249035920177
466.958	0.309579130435
469.228	0.227457268722
471.268	0.240478431373
472.269	0.415456543457
473.278	0.598580773043
474.318	0.792723076923
475.319	0.487112887113
476.998	0.143328171531
478.958	0.609967346939
481.009	0.258941004388
483.039	0.534849261084
484.048	0.401316154609
485.049	0.635276723277
486.089	0.636784615385
487.769	0.259814285714
488.779	0.346740594059
489.789	0.578463366337
490.79	0.863712287712
491.809	1.53581157998
492.83	2.55996082272
493.841	4.23952522255
494.842	4.82453546454
496.08	2.90228756058
501.414	0.552343457068
502.415	0.39359040959
503.424	0.650782953419
504.425	0.951176823177
505.426	1.2983976024
506.446	2.38244705882
507.447	4.41398601399
508.449	2.22096606786
510.125	0.506821002387
512.075	1.27986051282
513.086	2.83823541048
514.155	1.50828811974
519.813	0.441200424178
520.822	0.390469772052
521.843	0.696728697356
522.863	0.901270588235
523.873	0.792918811881
524.915	2.08775431862
525.916	3.4398961039
526.917	3.60133466533
